rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
47,Australian National University,71.3,58.3,62.47,81.7,53.5,93.9,15402,19.9,0.35,2017
48,"University of California, Santa Barbara",71.2,58.01,62.09,99.2,87.6,63.3,22267,27.4,0.12,2017
49,The Hong Kong University of Science and Technology,71.1,57.72,61.71,91.2,62.0,82.8,11960,27.3,0.38,2017
50,University of Texas at Austin,70.8,57.43,61.35,93.0,51.3,35.7,48689,17.2,0.10,2017
51,Brown University,70.4,57.15,60.99,96.7,33.9,58.0,8694,10.2,0.20,2017
52,"University of California, Davis",70.4,56.88,60.63,86.6,50.0,61.2,36060,13.7,0.15,2017
53,University of Minnesota,70.3,56.61,60.28,87.0,94.2,38.2,46625,17.5,0.13,2017
54,"Nanyang Technological University, Singapore",70.0,56.34,59.94,90.7,93.5,95.7,25278,16.1,0.32,2017
55,University of Manchester,69.7,56.08,59.61,82.3,45.1,87.0,34015,14.4,0.36,2017
56,University of North Carolina at Chapel Hill,69.3,55.83,59.28,96.1,41.0,40.0,26412,7.5,0.08,2017
57,Humboldt University of Berlin,69.2,55.58,58.96,79.9,39.4,64.4,31043,54.8,0.17,2017
58,Washington University in St Louis,69.2,55.33,58.64,99.1,36.9,45.5,12528,5.7,0.17,2017
59,Delft University of Technology,67.9,55.09,58.33,67.3,99.9,85.9,16174,18.9,0.25,2017
60,The University of Queensland,67.2,54.86,58.03,86.1,70.6,88.6,38892,35.4,0.25,2017
61,University of Southern California,67.2,54.62,57.73,94.7,39.4,62.7,38466,13.6,0.23,2017
62,The University of Sydney,67.2,54.39,57.43,83.2,63.9,83.7,42678,19.0,0.29,2017
63,University of Amsterdam,67.1,54.17,57.14,90.3,54.6,69.3,25344,14.3,0.10,2017
64,Boston University,66.9,53.94,56.85,97.7,34.4,54.6,24714,8.4,0.19,2017
65,Wageningen University & Research,66.6,53.72,56.57,92.8,100.0,75.6,9535,15.6,0.23,2017
66,École Normale Supérieure,65.8,53.51,56.29,85.8,40.0,72.2,1548,9.6,0.18,2017
67,"University of Maryland, College Park",65.3,53.3,56.02,91.1,38.5,36.7,31353,16.8,0.09,2017
68,Penn State (Main campus),65.0,53.09,55.75,82.9,51.9,42.7,45359,12.3,0.13,2017
69,Erasmus University Rotterdam,64.6,52.88,55.48,95.6,57.7,77.1,21854,20.6,0.19,2017
70,Purdue University West Lafayette,64.5,52.68,55.22,69.0,62.5,67.7,38788,17.7,0.22,2017
71,University of Bristol,64.4,52.48,54.96,92.7,40.9,83.2,18545,13.6,0.25,2017
72,Ohio State University (Main campus),64.2,52.28,54.71,86.2,50.6,54.6,52497,12.8,0.12,2017
73,Seoul National University,64.2,52.09,54.46,58.8,85.2,32.4,26777,13.1,0.11,2017
74,Monash University,64.0,51.89,54.21,78.5,76.0,87.1,44217,34.5,0.25,2017
75,Free University of Berlin,63.7,51.7,53.96,66.9,38.9,67.2,32909,53.9,0.21,2017
76,Chinese University of Hong Kong,63.6,51.52,53.72,74.6,44.7,84.0,18433,10.5,0.27,2017
77,Leiden University,63.3,51.33,53.49,86.1,47.3,68.1,23597,17.8,0.11,2017
78,UNSW Sydney,63.0,51.15,53.25,81.4,49.7,91.0,39121,26.3,0.32,2017
79,RWTH Aachen University,63.0,50.97,53.02,71.3,99.4,53.4,42298,54.9,0.17,2017
80,University of Groningen,62.2,50.79,52.79,87.1,79.9,66.4,25281,24.4,0.13,2017
81,University of Pittsburgh-Pittsburgh campus,62.2,50.62,52.56,94.2,39.6,35.4,26501,5.9,0.10,2017
82,Dartmouth College,62.0,50.44,52.34,94.2,39.9,37.9,6109,6.7,0.15,2017
83,Emory University,62.0,50.27,52.12,97.4,43.2,52.7,12649,4.4,0.19,2017
84,Technical University of Berlin,62.0,50.1,51.9,74.3,98.0,60.8,20548,60.3,0.19,2017
85,University of Warwick,62.0,49.94,51.69,80.9,40.8,91.4,18560,14.6,0.38,2017
86,Utrecht University,61.9,49.77,51.47,90.7,80.7,57.6,31142,15.6,0.07,2017
87,Rice University,61.7,49.61,51.26,99.1,43.4,69.5,6447,9.0,0.27,2017
88,University of Glasgow,61.4,49.45,51.06,90.6,39.4,88.6,22855,15.3,0.32,2017
89,Korea Advanced Institute of Science and Technology (KAIST),61.3,49.29,50.85,78.5,100.0,34.3,9327,9.5,0.09,2017
90,University of Tübingen,61.3,49.13,50.65,82.9,56.3,57.8,28074,37.3,0.11,2017
91,University of Helsinki,61.2,48.97,50.44,83.5,34.9,52.2,23369,17.0,0.06,2017
92,Kyoto University,61.2,48.82,50.25,50.4,75.1,28.0,22547,5.5,0.07,2017
93,Uppsala University,61.1,48.67,50.05,85.2,40.4,59.9,25275,16.6,0.12,2017
94,Maastricht University,61.0,48.51,49.85,84.4,85.7,96.0,16030,18.3,0.47,2017
95,University of Freiburg,60.9,48.37,49.66,83.6,100.0,61.1,25890,33.7,0.16,2017
96,Durham University,60.6,48.22,49.47,85.0,37.4,87.0,15705,15.3,0.26,2017
97,Lund University,60.6,48.07,49.28,83.2,68.5,74.6,28852,12.0,0.15,2017
98,Aarhus University,60.3,47.93,49.1,83.0,65.4,75.7,24633,13.9,0.14,2017
99,University of Basel,60.3,47.78,48.91,92.4,99.3,94.4,12560,17.4,0.24,2017
100,"University of California, Irvine",60.3,47.64,48.73,94.1,45.5,62.3,29304,17.2,0.18,2017
101,Michigan State University,59.9,47.5,48.55,81.1,38.5,58.8,45297,15.8,0.16,2017
102,University of Mannheim,59.8,47.36,48.37,88.3,76.4,57.7,10808,84.0,0.14,2017
103,University of Montreal,59.7,47.22,48.19,77.4,67.7,85.0,37651,20.2,0.24,2017
104,Georgetown University,59.6,47.09,48.01,84.6,74.4,47.3,15726,8.6,0.15,2017
105,Pohang University of Science and Technology (POSTECH),59.6,46.95,47.84,79.2,99.6,34.2,3017,10.0,0.04,2017
106,University of Zurich,59.5,46.82,47.67,87.5,44.2,89.3,26042,6.1,0.18,2017
107,University of Alberta,59.4,46.69,47.5,69.9,61.3,82.7,33159,21.1,0.24,2017
108,Vanderbilt University,59.3,46.55,47.33,96.7,73.5,29.8,12161,3.1,0.09,2017
109,University of Sheffield,59.1,46.42,47.16,82.7,44.7,83.1,23960,15.3,0.33,2017
110,University of Bern,58.9,46.29,46.99,82.8,75.5,83.8,14651,23.3,0.14,2017
111,University of St Andrews,58.9,46.17,46.83,80.3,33.7,94.3,8455,12.2,0.46,2017
112,University of Göttingen,58.8,46.04,46.67,81.1,34.8,56.6,26549,26.1,0.12,2017
113,University of Bonn,58.7,45.91,46.5,88.3,37.3,64.6,33939,73.3,0.13,2017
114,McMaster University,58.7,45.79,46.34,82.3,66.1,76.2,23943,20.4,0.16,2017
115,Queen Mary University of London,58.7,45.67,46.18,95.1,40.0,94.3,14500,13.2,0.42,2017
116,University of Colorado Boulder,58.6,45.54,46.03,96.1,38.0,39.4,29741,16.3,0.09,2017
117,École Polytechnique,58.6,45.42,45.87,67.2,71.9,92.3,2669,5.0,0.31,2017
118,Ghent University,58.5,45.3,45.72,75.7,84.4,55.1,35374,37.0,0.09,2017
119,City University of Hong Kong,58.4,45.18,45.56,81.6,66.4,83.5,9871,11.6,0.30,2017
120,University of Copenhagen,58.2,45.07,45.41,89.8,44.2,82.3,29796,4.2,0.17,2017
121,Pierre and Marie Curie University,58.1,44.95,45.26,86.2,38.2,71.4,28473,8.0,0.17,2017
122,Radboud University Nijmegen,58.1,44.83,45.11,87.2,45.2,68.3,19079,19.1,0.11,2017
123,University of Southampton,58.1,44.72,44.96,82.8,39.2,90.2,21050,12.8,0.31,2017
124,University of Virginia (Main campus),58.1,44.6,44.81,86.6,41.9,44.6,23797,10.0,0.12,2017
125,The University of Western Australia,58.0,44.49,44.67,89.0,48.8,92.9,20777,23.0,0.27,2017
126,Case Western Reserve University,57.9,44.38,44.52,90.2,36.8,42.0,9622,6.6,0.18,2017
127,University of Exeter,57.9,44.27,44.38,94.3,34.9,87.6,18235,17.5,0.27,2017
128,Université Catholique de Louvain,57.8,44.15,44.23,78.5,51.5,75.6,23916,38.1,0.19,2017
129,University of York,57.7,44.04,44.09,79.8,34.1,84.5,14675,15.3,0.26,2017
130,University of Birmingham,57.6,43.94,43.95,86.8,38.0,84.2,26360,16.7,0.25,2017
131,Arizona State University (Tempe),57.2,43.83,43.81,87.7,36.6,49.7,43082,20.1,0.16,2017
132,Trinity College Dublin,57.2,43.72,43.67,75.4,38.6,90.4,15805,23.4,0.25,2017
133,University of Oslo,56.9,43.61,43.54,85.5,42.9,71.2,27215,18.7,0.18,2017
134,University of Leeds,56.8,43.51,43.4,81.3,39.0,78.2,27790,15.0,0.22,2017
135,University of Florida,56.6,43.4,43.27,72.9,65.7,35.2,44911,17.0,0.09,2017
136,Tufts University,56.5,43.3,43.13,88.5,58.5,50.5,10462,10.1,0.15,2017
137,Ulm University,56.5,43.2,43.0,91.0,84.0,56.9,10370,27.3,0.12,2017
138,University of Geneva,56.4,43.09,42.87,79.3,66.7,98.3,15587,15.0,0.40,2017
139,Lancaster University,56.4,42.99,42.73,84.7,35.6,89.1,11675,13.6,0.35,2017
140,Scuola Normale Superiore di Pisa,56.4,42.89,42.6,70.3,51.6,47.3,545,15.1,0.06,2017
141,Sungkyunkwan University (SKKU),56.4,42.79,42.47,66.5,88.9,39.6,24791,19.1,0.10,2017
142,Rutgers University – New Brunswick,56.2,42.69,42.35,77.9,36.6,35.6,42892,10.8,0.08,2017
143,University of Adelaide,56.1,42.59,42.22,78.8,67.5,86.3,20462,29.6,0.27,2017
144,University of Notre Dame,55.9,42.49,42.09,80.2,37.4,48.2,11821,13.5,0.10,2017
145,Karlsruhe Institute of Technology,55.8,42.39,41.96,76.4,98.3,59.5,25948,24.5,0.17,2017
146,Stockholm University,55.8,42.3,41.84,86.8,33.8,72.1,31272,23.5,0.08,2017
147,"University of California, Santa Cruz",55.6,42.2,41.72,99.8,40.9,48.7,17203,24.5,0.02,2017
148,University of Nottingham,55.5,42.1,41.59,78.9,39.8,81.6,29740,14.7,0.28,2017
149,University of Cape Town,55.3,42.01,41.47,87.3,88.8,80.1,20061,11.6,0.17,2017
150,University of Sussex,55.1,41.91,41.35,88.1,33.7,88.8,12295,15.9,0.35,2017
151,Indiana University,55.0,41.82,41.23,82.1,35.2,47.0,66057,14.2,0.14,2017
152,University of Lausanne,54.9,41.73,41.11,75.6,76.1,90.1,12647,13.5,0.24,2017
153,University of Rochester,54.9,41.64,40.99,89.4,38.9,58.9,9628,4.5,0.28,2017
154,University of Science and Technology of China,54.7,41.54,40.87,74.7,77.6,24.2,14827,8.1,0.03,2017
155,University of Twente,54.7,41.45,40.75,70.8,84.6,83.6,6583,12.5,0.28,2017
156,Fudan University,54.6,41.36,40.63,65.7,53.2,37.5,32449,12.1,0.11,2017
157,University of Arizona,54.5,41.27,40.52,83.2,35.6,41.7,37023,12.8,0.09,2017
158,Vrije Universiteit Amsterdam,54.5,41.18,40.4,89.4,50.3,58.9,24592,15.5,0.07,2017
159,University of Liverpool,54.3,41.09,40.29,85.7,37.4,87.7,19085,11.7,0.34,2017
160,KTH Royal Institute of Technology,54.1,41.0,40.17,67.4,51.1,83.3,12841,15.9,0.17,2017
161,University of Erlangen-Nuremberg,54.0,40.92,40.06,77.3,96.0,49.1,37882,55.4,0.09,2017
162,University of Münster,53.9,40.83,39.95,84.4,62.6,44.3,41807,42.4,0.06,2017
163,University of Vienna,53.9,40.74,39.83,65.9,33.5,93.0,34711,20.3,0.26,2017
164,Autonomous University of Barcelona,53.7,40.65,39.72,86.7,39.9,52.3,31095,12.4,0.11,2017
165,TU Dresden,53.5,40.57,39.61,70.2,95.7,49.4,35468,36.3,0.12,2017
166,University of Auckland,53.4,40.48,39.5,75.8,70.5,90.5,30287,18.9,0.29,2017
167,"University of California, Riverside",53.4,40.4,39.39,93.4,40.5,62.2,20901,22.6,0.13,2017
168,University of East Anglia,53.4,40.31,39.28,92.4,32.4,84.3,13995,13.9,0.28,2017
169,University of Massachusetts,53.4,40.23,39.18,85.6,50.2,51.5,58624,13.1,0.13,2017
170,Texas A&M University,53.2,40.15,39.07,50.7,46.9,50.1,53694,22.1,0.09,2017
171,University of Cologne,53.1,40.06,38.96,79.2,64.3,55.9,44882,41.3,0.11,2017
172,University of Gothenburg,53.1,39.98,38.86,87.9,39.9,59.6,17761,10.6,0.12,2017
173,University of Leicester,53.0,39.9,38.75,88.4,35.1,87.6,14180,12.5,0.36,2017
174,"Royal Holloway, University of London",52.9,39.82,38.65,84.5,35.7,93.0,8550,15.3,0.38,2017
175,University of Waterloo,52.9,39.74,38.54,70.8,41.0,77.5,31776,24.8,0.15,2017
176,Pompeu Fabra University,52.8,39.66,38.44,93.1,40.5,65.1,10791,20.1,0.12,2017
177,Technical University of Denmark,52.5,39.58,38.33,80.2,60.6,85.8,8063,5.7,0.18,2017
178,Eindhoven University of Technology,52.4,39.5,38.23,71.7,56.9,72.0,10015,19.4,0.14,2017
179,University of Luxembourg,52.2,39.42,38.13,85.8,40.6,99.9,5219,17.2,0.55,2017
180,Paris-Sud University,52.1,39.34,38.03,83.2,32.5,64.0,26642,14.1,0.17,2017
181,University of Dundee,52.0,39.26,37.93,92.3,43.8,79.1,11265,14.7,0.24,2017
182,University of Hamburg,52.0,39.18,37.83,70.5,60.6,56.7,37501,46.7,0.11,2017
183,Cardiff University,51.7,39.11,37.73,80.9,37.0,78.9,23550,14.3,0.25,2017
184,University of Miami,51.7,39.03,37.63,92.5,38.1,65.8,16054,6.0,0.15,2017
185,"Northeastern University, US",51.7,38.95,37.53,89.8,35.5,63.0,18368,14.5,0.28,2017
186,University of the Witwatersrand,51.7,38.88,37.43,82.9,100.0,69.4,24565,24.5,0.08,2017
187,Hebrew University of Jerusalem,51.6,38.8,37.33,71.1,35.4,56.1,17709,10.8,0.05,2017
188,University of Würzburg,51.6,38.73,37.24,83.4,48.1,51.2,22297,33.5,0.08,2017
189,University of Aberdeen,51.5,38.65,37.14,82.6,44.5,92.0,11555,13.6,0.32,2017
190,Newcastle University,51.3,38.58,37.04,81.0,38.7,84.9,20305,15.6,0.28,2017
191,Sant’Anna School of Advanced Studies – Pisa,51.3,38.5,36.95,74.1,86.6,44.9,679,13.1,0.13,2017
192,Hong Kong Polytechnic University,51.2,38.43,36.85,69.9,47.9,79.7,21907,25.6,0.25,2017
193,University of Reading,51.2,38.36,36.76,71.6,36.6,86.6,12085,14.0,0.29,2017
194,University of Konstanz,51.1,38.28,36.67,64.4,73.1,62.6,11335,50.4,0.12,2017
195,University of Calgary,51.0,38.21,36.57,77.9,48.8,71.5,28047,16.0,0.18,2017
196,National Taiwan University (NTU),51.0,38.14,36.48,54.5,47.8,29.9,31581,11.6,0.08,2017
197,University of Duisburg-Essen,50.9,38.07,36.39,87.5,77.8,50.6,41002,53.0,0.12,2017
198,Brandeis University,50.8,37.99,36.29,99.7,33.8,49.2,5532,13.1,0.23,2017
199,Tilburg University,50.8,37.92,36.2,57.0,58.0,74.3,7454,22.4,0.13,2017
200,University of Illinois Chicago,50.6,37.85,36.11,69.6,41.6,57.1,24459,11.6,0.18,2017
201,Aalborg University,52.29,37.78,36.02,80.1,44.8,71.7,19286,17.4,0.15,2017
202,Aalto University,52.23,37.71,35.93,75.0,52.5,69.6,12653,20.1,0.20,2017
203,University of Antwerp,52.17,37.64,35.84,73.0,54.6,64.9,16445,35.8,0.15,2017
204,University of Barcelona,52.11,37.57,35.75,81.3,35.3,49.3,47569,12.5,0.10,2017
205,University of Bergen,52.05,37.5,35.66,86.2,36.6,74.0,11949,11.5,0.13,2017
206,"Birkbeck, University of London",51.99,37.43,35.57,67.0,32.6,88.4,9690,19.6,0.38,2017
207,University of Bologna,51.94,37.37,35.48,81.7,37.4,42.8,84486,22.3,0.07,2017
208,Boston College,51.88,37.3,35.4,79.9,43.8,60.2,12932,16.5,0.19,2017
209,CentraleSupélec,51.82,37.23,35.31,78.1,56.4,84.0,4130,11.4,0.32,2017
210,University of Cincinnati – Uptown,51.77,37.16,35.22,75.4,41.9,31.8,27712,21.9,0.08,2017
211,University College Dublin,51.71,37.1,35.14,72.5,37.4,88.1,21438,22.7,0.25,2017
212,University of Delaware,51.65,37.03,35.05,78.1,92.5,44.0,19426,16.2,0.10,2017
213,ESPCI ParisTech,51.6,36.96,34.96,76.2,77.1,49.7,481,6.3,0.14,2017
214,Florida State University,51.54,36.9,34.88,67.1,34.2,45.7,41737,30.2,0.07,2017
215,George Washington University,51.49,36.83,34.79,70.7,32.9,48.0,21409,12.4,0.15,2017
216,Goethe University Frankfurt,51.43,36.77,34.71,79.7,38.2,59.4,45453,13.1,0.15,2017
217,University of Hawai’i at Mānoa,51.38,36.7,34.63,73.2,53.2,63.5,16580,10.9,0.13,2017
218,University of Iceland,51.32,36.63,34.54,92.0,52.7,60.3,13373,24.0,0.08,2017
219,Indian Institute of Science,51.27,36.57,34.46,47.3,48.0,18.1,3398,8.3,0.01,2017
220,University of Iowa,51.21,36.51,34.38,74.9,53.8,34.6,27807,11.6,0.12,2017
221,University of Kiel,51.16,36.44,34.29,90.8,33.5,51.2,24701,23.3,0.08,2017
222,King Abdulaziz University,51.11,36.38,34.21,93.3,66.0,92.1,37178,8.3,0.21,2017
223,Korea University,51.05,36.31,34.13,49.2,98.6,44.0,22739,15.5,0.16,2017
224,Université Libre de Bruxelles,51.0,36.25,34.05,74.4,44.5,83.3,23712,35.0,0.32,2017
225,Nanjing University,50.95,36.19,33.97,61.5,73.9,51.4,34784,15.7,0.09,2017
226,University of Galway,50.9,36.13,33.89,76.7,41.4,78.1,13911,26.1,0.16,2017
227,University of Newcastle,50.84,36.06,33.81,73.5,63.7,79.8,23838,22.7,0.18,2017
228,North Carolina State University,50.79,36.0,33.73,68.4,42.0,50.2,30187,13.1,0.12,2017
229,University of Otago,50.74,35.94,33.65,80.1,35.6,88.6,18567,20.2,0.20,2017
230,University of Oulu,50.69,35.88,33.57,75.1,39.9,54.2,10089,23.5,0.07,2017
231,Paris Descartes University,50.64,35.82,33.49,84.6,38.6,51.7,32978,24.4,0.15,2017
232,Paris Diderot University – Paris 7,50.58,35.76,33.41,91.8,32.9,65.7,27836,14.8,0.17,2017
233,Politecnico di Milano,50.53,35.7,33.33,76.4,59.3,52.6,33486,25.3,0.13,2017
234,Queensland University of Technology,50.48,35.63,33.25,67.4,58.9,77.9,34398,36.3,0.17,2017
235,Queen’s University,50.43,35.57,33.18,60.9,41.7,64.7,21015,22.6,0.11,2017
236,Queen’s University Belfast,50.38,35.51,33.1,78.3,37.1,94.3,17350,16.1,0.32,2017
237,RCSI University of Medicine and Health Sciences,50.33,35.45,33.02,81.7,37.1,89.5,2184,18.2,0.62,2017
238,Shanghai Jiao Tong University,50.28,35.4,32.94,41.5,90.5,29.3,36535,12.3,0.06,2017
239,Simon Fraser University,50.23,35.34,32.87,77.0,47.5,89.3,26607,28.3,0.29,2017
240,University of South Florida (Tampa),50.18,35.28,32.79,75.2,95.8,44.4,32016,19.0,0.11,2017
241,"St George’s, University of London",50.13,35.22,32.72,100.0,35.5,67.7,3075,14.6,0.16,2017
242,Stony Brook University,50.08,35.16,32.64,86.8,35.6,55.6,22867,10.9,0.24,2017
243,University of Stuttgart,50.04,35.1,32.57,53.4,100.0,47.2,15721,30.3,0.14,2017
244,University of Technology Sydney,49.99,35.04,32.49,73.8,44.2,92.3,25069,44.0,0.35,2017
245,Technical University of Darmstadt,49.94,34.99,32.42,52.5,95.1,54.7,20719,51.9,0.18,2017
246,Tel Aviv University,49.89,34.93,32.34,55.1,45.3,49.1,23663,24.0,0.04,2017
247,University of Texas at Dallas,49.84,34.87,32.27,90.4,43.3,53.1,17825,25.0,0.25,2017
248,Tohoku University,49.79,34.81,32.2,50.4,69.5,32.4,17349,5.4,0.09,2017
249,University of Trento,49.75,34.76,32.12,89.3,41.3,57.3,17118,28.2,0.09,2017
250,University of Utah,49.7,34.7,32.05,86.7,47.8,32.5,30193,14.8,0.10,2017
251,Wake Forest University,49.65,34.64,31.98,92.6,41.3,26.1,7451,4.5,0.05,2017
252,Western University,49.6,34.59,31.9,69.3,55.1,73.6,28060,21.6,0.16,2017
253,Zhejiang University,49.56,34.53,31.83,44.5,89.2,22.0,47845,15.2,0.05,2017
254,École Normale Supérieure de Lyon,49.51,34.48,31.76,64.5,34.9,68.4,2238,8.4,0.15,2017
255,University of Bath,49.46,34.42,31.69,65.1,37.2,85.5,11765,16.5,0.30,2017
256,University of Bayreuth,49.42,34.37,31.62,66.3,63.5,53.8,12709,37.8,0.07,2017
257,Bielefeld University,49.37,34.31,31.55,55.6,59.3,46.2,22279,69.6,0.08,2017
258,University at Buffalo,49.32,34.26,31.48,66.1,42.8,64.6,26418,18.8,0.21,2017
259,Chalmers University of Technology,49.28,34.2,31.41,61.9,70.8,75.8,8819,11.9,0.15,2017
260,Charles Darwin University,49.23,34.15,31.34,91.7,44.3,77.2,6096,21.3,0.25,2017
261,Colorado School of Mines,49.19,34.09,31.27,73.5,74.9,39.9,5437,17.7,0.11,2017
262,Copenhagen Business School,49.14,34.04,31.2,76.8,39.4,89.9,19154,42.9,0.21,2017
263,Dalhousie University,49.1,33.98,31.13,70.7,47.6,80.1,15293,14.9,0.19,2017
264,Deakin University,49.05,33.93,31.06,75.5,34.1,76.8,34968,31.1,0.17,2017
265,Free University of Bozen-Bolzano,49.01,33.88,30.99,96.1,32.3,79.9,2813,4.1,0.16,2017
266,University of Fribourg,48.96,33.82,30.92,56.8,59.7,86.8,10701,46.2,0.18,2017
267,Griffith University,48.92,33.77,30.85,74.8,41.3,82.3,31031,22.3,0.20,2017
268,University of Hohenheim,48.87,33.72,30.78,66.5,49.6,51.1,9524,42.1,0.13,2017
269,James Cook University,48.83,33.67,30.72,84.2,43.2,74.1,12004,22.9,0.13,2017
270,Johannes Gutenberg University of Mainz,48.79,33.61,30.65,76.3,57.8,54.5,35215,31.5,0.10,2017
271,Koç University,48.74,33.56,30.58,70.3,81.9,54.4,4793,14.6,0.09,2017
272,Université Laval,48.7,33.51,30.51,67.2,54.7,65.5,28757,16.9,0.12,2017
273,Macquarie University,48.65,33.46,30.45,62.3,41.3,75.0,27532,32.8,0.24,2017
274,University of Marburg,48.61,33.41,30.38,73.7,37.4,49.6,26085,39.0,0.09,2017
275,Mines ParisTech,48.57,33.35,30.31,64.5,98.6,63.4,1289,5.5,0.26,2017
276,National Tsing Hua University,48.53,33.3,30.25,55.8,47.3,26.6,10260,13.6,0.06,2017
277,Norwegian University of Science and Technology,48.48,33.25,30.18,65.5,46.5,65.3,22031,18.3,0.11,2017
278,Oregon Health and Science University,48.44,33.2,30.12,97.6,44.9,23.2,2861,1.1,0.02,2017
279,Osaka University,48.4,33.15,30.05,38.2,73.9,28.8,23087,7.6,0.09,2017
280,University of Ottawa,48.35,33.1,29.99,67.5,41.5,71.8,34946,25.3,0.15,2017
281,Rensselaer Polytechnic Institute,48.31,33.05,29.92,67.3,79.1,43.1,6829,15.5,0.17,2017
282,Ruhr University Bochum,48.27,33.0,29.86,56.9,59.2,51.6,42718,61.2,0.13,2017
283,Rush University,48.23,32.95,29.79,89.8,44.0,22.3,1987,2.2,0.03,2017
